GPCUSTID,BBDDate,BBDate,BBAmount,BBTransDesc
GINGER2085     ,1-Apr-2014,25-Apr-2014,25.00,EPIV00000019607      
GINGER2085     ,1-Jul-2014,25-Jul-2014,25.00,EPIV00000025125      
GINGER2085     ,1-Jan-2014,25-Jan-2014,25.00,EPIV00000014368      
GINGER2085     ,1-Feb-2014,25-Feb-2014,25.00,EPIV00000016085      
GINGER2085     ,1-May-2014,25-May-2014,25.00,EPIV00000021415      
GINGER2085     ,1-Jun-2014,25-Jun-2014,25.00,EPIV00000023260      
GINSBERG50738  ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000146565      
GINSBERG50738  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152594      
GIRAUDO58083   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148695      
GIRLS1664      ,1-Oct-2012,25-Oct-2012,30.00,SCHED00003591        
GIRLS1664      ,1-Dec-2012,25-Dec-2012,30.00,SCHED00006508        
GIRLS1664      ,1-Jul-2012,1-Jul-2012,30.00,SCHED00000984        
GIRLS1664      ,1-Aug-2012,1-Aug-2012,30.00,SCHED00001756        
GIRLS1664      ,1-Nov-2012,25-Nov-2012,30.00,SCHED00004653        
GIRLS1664      ,1-Jan-2013,25-Jan-2013,30.00,SCHED00007872        
GIRLS1664      ,1-Sep-2012,25-Sep-2012,30.00,SCHED00002638        
GIRON1990      ,10-Jul-2017,1-Jan-1900,-8.50,WEBPMT0000110213     
GLAHN50940     ,3-Jun-2015,1-Jan-1900,-30.00,PYMNT00018180        
GLAHN50940     ,26-Jun-2015,1-Jan-1900,-30.00,PYMNT00018740        
GLASS54297     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149091      
GLAUSER7166    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149576      
GLEDHILL60285  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150602      
GLEED60592     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149016      
GLOVER50301    ,1-Dec-2016,26-Dec-2016,30.00,EPIV00000114141      
GLOVER50301    ,1-Nov-2016,26-Nov-2016,30.00,EPIV00000109310      
GLOVER50301    ,1-Oct-2016,26-Oct-2016,30.00,EPIV00000104625      
GLOVER50301    ,1-Sep-2016,26-Sep-2016,30.00,EPIV00000100082      
GLOVER5773     ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000151114      
GNEITING54775  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152338      
GOATES59503    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149698      
GOBLE50487     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152838      
GOBLE60918     ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000151312      
GOBLE60918     ,1-Jun-2017,26-Jun-2017,31.50,EPIV00000145322      
GODFREY56333   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151071      
GODFREY59827   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152133      
GODFREY59827   ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000146117      
GODFREY61261   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148503      
GOERINGER58556 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151715      
GOFF57451      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147694      
GOLD58046      ,1-Jun-2017,26-Jun-2017,31.50,EPIV00000142997      
GOLD58046      ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000148905      
GOLD58281      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148552      
GOLD6494       ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151224      
GOLDEN51072    ,1-Apr-2017,26-Apr-2017,30.00,EPIV00000134755      
GOLDGAR53578   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151151      
GOLDGAR53578   ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000145164      
GOLDSBERRY56329,1-Jun-2017,26-Jun-2017,30.00,EPIV00000146983      
GOLDSBERRY56329,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153027      
GOLDSBERRY57570,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151887      
GOLDSMITH1712  ,1-Jul-2012,1-Jul-2012,30.00,SCHED00000987        
GOLDSMITH1712  ,1-Dec-2012,25-Dec-2012,30.00,SCHED00006512        
GOLDSMITH1712  ,1-Oct-2012,25-Oct-2012,30.00,SCHED00003596        
GOLDSMITH1712  ,1-Nov-2012,25-Nov-2012,30.00,SCHED00004658        
GOLDSPINK58503 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149170      
GOMES53803     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152857      
GOMEZ56354     ,1-Apr-2017,26-Apr-2017,30.00,EPIV00000132486      
GOMEZ56354     ,15-Jun-2017,10-Jul-2017,300.00,ETF - N. GOMEZ       
GOMEZ56757     ,1-Jan-2017,26-Jan-2017,30.00,EPIV00000117286      
GOMEZ56757     ,1-Mar-2017,26-Mar-2017,30.00,EPIV00000127643      
GOMEZ56757     ,1-Feb-2017,26-Feb-2017,30.00,EPIV00000122371      
GOMEZ60425     ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000142481      
GOMEZ60425     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148369      
GONZALES53760  ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000143548      
GONZALES53760  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149475      
GONZALES61258  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149164      
GONZALEZ0604   ,1-Jul-2017,26-Jul-2017,15.00,EPIV00000147481      
GONZALEZ2949   ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000152132      
GONZALEZ2949   ,1-Jun-2017,26-Jun-2017,31.50,EPIV00000146116      
GONZALEZ53055  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151694      
GONZALEZ57678  ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000152824      
GONZALEZ57984  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150878      
GOODALE60363   ,1-May-2017,26-May-2017,30.00,EPIV00000136653      
GOODALE60363   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148214      
GOODALE60363   ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000142333      
GOODFELLO2088  ,1-Mar-2013,25-Mar-2013,25.00,SRVCE00000487        
GOODFELLO2088  ,1-Feb-2013,25-Feb-2013,20.00,SCHED00009175        
GOODFELLOW59737,1-Jun-2017,26-Jun-2017,30.00,EPIV00000146939      
GOODFELLOW59737,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152984      
GOODMAN2089    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149966      
GOODMAN51141   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151002      
GOODRICH56130  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151914      
GOODWIN4248    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147957      
GORDER53604    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150765      
GORDON60119    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151680      
GOTBERG3396    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149920      
GOULDBY61297   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147878      
GOURDIE50102   ,1-Apr-2017,26-Apr-2017,30.00,EPIV00000134961      
GOURDIE50102   ,1-Mar-2017,26-Mar-2017,30.00,EPIV00000129466      
GOWEN61464     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151264      
GRAHAM57948    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150621      
GRAHAM58799    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150440      
GRANADOS2093   ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000150969      
GRANADOS5244   ,1-May-2014,25-May-2014,25.00,EPIV00000022073      
GRANADOS5244   ,1-Apr-2014,25-Apr-2014,25.00,EPIV00000020261      
GRANADOS5244   ,1-Jun-2014,25-Jun-2014,25.00,EPIV00000023929      
GRANERE53431   ,1-Feb-2016,26-Feb-2016,30.00,EPIV00000072313      
GRANERE53431   ,1-Dec-2015,26-Dec-2015,30.00,EPIV00000065843      
GRANERE53431   ,1-Jan-2016,26-Jan-2016,30.00,EPIV00000069024      
GRANGERHUNTER  ,5-Jul-2017,30-Jul-2017,300.00,EPIV00000153453      
GRANT52981     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150973      
GRANT53750     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149179      
GRANT55121     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149022      
GRANT56347     ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000144227      
GRANT56347     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150185      
GRATTON50779   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149328      
GRAY1883       ,24-May-2017,1-Jan-1900,-5.00,PYMNT00036465        
GRAY58273      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148438      
GRECO56976     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151764      
GREEN0408      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149813      
GREEN55917     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147884      
GREEN59216     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148929      
GREEN61198     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148880      
GREENE59957    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152869      
GREENWOOD55261 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149911      
GREENWOOD59394 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148908      
GREER55128     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150872      
GREGERSEN51277 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151819      
GREGERSEN51786 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150815      
GREGHUN51775   ,13-Jun-2016,1-Jan-1900,-31.50,PYMNT00026680        
GRENKO59657    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148105      
GREY7449       ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151699      
GRIEVE55729    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150171      
GRIFFIN0360    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150408      
GRIFFITH51660  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153175      
GRIGGS51078    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150055      
GRIMLEY55651   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151733      
GRIMLEY55651   ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000145739      
GRIMSHAW56591  ,12-Jun-2017,7-Jul-2017,130.00,SALES00003338        
GRITTON5143    ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000153091      
GROOM56124     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149322      
GROVER2095     ,9-Jun-2017,1-Jan-1900,-10.00,PYMNT00036940        
GROVER2095     ,13-Jul-2017,1-Jan-1900,-30.00,PYMNT00037990        
GROVER58453    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152314      
GROVES56072    ,1-Mar-2016,26-Mar-2016,30.00,EPIV00000073092      
GROVES56072    ,1-Apr-2016,26-Apr-2016,30.00,EPIV00000076578      
GROVES57765    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150933      
GROW4123       ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000150320      
GROW5621       ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000151620      
GROW60078      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150435      
GRUBBS59585    ,1-Jul-2017,26-Jul-2017,3.00,EPIV00000150641      
GRUBER57689    ,1-Feb-2017,26-Feb-2017,30.00,EPIV00000121911      
GRUNIG52592    ,1-Nov-2016,26-Nov-2016,30.00,EPIV00000108313      
GRUNIG52592    ,1-Oct-2016,26-Oct-2016,30.00,EPIV00000103661      
GRUNIG52592    ,1-Sep-2016,26-Sep-2016,30.00,EPIV00000099144      
GRUNIG58450    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152276      
GUBLER5205     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148444      
GUERRERO54272  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150749      
GUINN2591      ,1-Jul-2017,31-Jul-2017,30.00,EPIV00000148800      
GUM1782        ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000150208      
GUNDERSEN60771 ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000147080      
GUNDERSEN60771 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153130      
GUNDERSON58107 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152448      
GUNDERSON60772 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151882      
GUNDERSON60772 ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000145880      
GUNNELL52893   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150559      
GUNTER56419    ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000144362      
GUNTER56419    ,3-Jul-2017,28-Jul-2017,100.00,ETF A. GUNTER        
GURLEY8552     ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000150064      
GURNEY52137    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152202      
GURR2099       ,1-Jul-2016,25-Jul-2016,25.00,EPIV00000088183      
GURR2099       ,1-Aug-2016,26-Aug-2016,30.00,EPIV00000096063      
GUSTAFSON53623 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147416      
GUSTAFSON53623 ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000141557      
GUSTAFSON54776 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151558      
GUTIERREZ54468 ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000153385      
GUTIERREZ54468 ,1-Jun-2017,26-Jun-2017,31.50,EPIV00000147331      
GUTIERREZ55843 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148322      
GUTZWILLE2100  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149021      
GUYMON2101     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148046      
GUZMAN50439    ,1-Oct-2013,26-Oct-2013,30.00,EPIV00000009132      
GUZMAN50439    ,1-Nov-2013,26-Nov-2013,30.00,EPIV00000010700      
GUZMAN50439    ,1-Sep-2013,26-Sep-2013,30.00,EPIV00000007603      
HACKING54156   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148735      
HADDOCK1713    ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000152668      
HADDOCK60405   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152979      
HADFIELD60125  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147512      
HADLEY2104     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148114      
HADLEY55974    ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000151519      
HADLEY60494    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147591      
HADLOCK54629   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148107      
HAENDEL56548   ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000146468      
HAENDEL56548   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152495      
HAFEN53568     ,1-Mar-2016,26-Mar-2016,30.00,EPIV00000075826      
HAFEN53568     ,1-Apr-2016,26-Apr-2016,30.00,EPIV00000079422      
HAFOKA61122    ,1-Jul-2017,26-Jul-2017,15.00,EPIV00000152137      
HAGEDORN55719  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152162      
HAGEN712       ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147952      
HAIR2572       ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150915      
HAIR55829      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147545      
HALE4253       ,1-Jul-2017,31-Jul-2017,30.00,EPIV00000149783      
HALE55040      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149694      
HALE56749      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149759      
HALE57262      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153428      
HALE57971      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149271      
HALE58549      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148201      
HALE60906      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152557      
HALE60906      ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000146530      
HALES2111      ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000147597      
HALES2111      ,1-Jun-2017,25-Jun-2017,25.00,EPIV00000141733      
HALES50711     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148667      
HALES58396     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153270      
HALL0758       ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151661      
HALL2113       ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000148160      
HALL3141       ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148584      
HALL55728      ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000143358      
HALL55728      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149280      
HALL58965      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153418      
HALL61351      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150762      
HALL7786       ,1-Jul-2017,26-Jul-2017,15.00,EPIV00000149235      
HALLOWELL55503 ,1-Feb-2016,26-Feb-2016,30.00,EPIV00000071401      
HALVERSON2114  ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000148037      
HAMILTON2115   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150038      
HAMILTON59983  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150801      
HAMILTON60876  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151672      
HAMMER4184     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151222      
HAMMER58430    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150072      
HAMMER58787    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151161      
HAMMERS57385   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150358      
HAMMOND57095   ,1-Aug-2016,26-Aug-2016,30.00,EPIV00000095168      
HAMPTON53026   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149364      
HAMPTON57194   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149218      
HAN1563        ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150415      
HANCOCK0300    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149648      
HANCOCK2201    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152236      
HANCOCK52288   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148548      
HANCOCK52288   ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000142658      
HANCOCK52288   ,1-May-2017,26-May-2017,30.00,EPIV00000136960      
HANCOCK54371   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148807      
HANDLESON2117  ,1-Jul-2013,25-Jul-2013,165.00,EPIV00000005627      
HANDRAHAN60219 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147782      
HANEY57729     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150679      
HANKINS3484    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149205      
HANKINS55249   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147626      
HANKS53453     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151944      
HANKS56245     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147890      
HANKS56245     ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000142018      
HANNAY5531     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147667      
HANNAY5531     ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000141802      
HANNIG50689    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150695      
HANNIG56202    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150262      
HANNIG56202    ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000144299      
HANSEN1585     ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000153266      
HANSEN1701     ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000150083      
HANSEN1830     ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000152938      
HANSEN2140     ,1-Nov-2012,25-Nov-2012,25.00,SCHED00004701        
HANSEN2140     ,1-Oct-2012,25-Oct-2012,25.00,SCHED00003636        
HANSEN2281     ,1-Jul-2017,31-Jul-2017,30.00,EPIV00000148846      
HANSEN4395     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150922      
HANSEN50329    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148445      
HANSEN50329    ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000142557      
HANSEN51152    ,1-Jul-2014,26-Jul-2014,30.00,EPIV00000025457      
HANSEN51152    ,1-Apr-2014,26-Apr-2014,30.00,EPIV00000019927      
HANSEN51152    ,1-May-2014,26-May-2014,30.00,EPIV00000021740      
HANSEN51152    ,1-Jun-2014,26-Jun-2014,30.00,EPIV00000023587      
HANSEN51943    ,1-Nov-2014,26-Nov-2014,30.00,EPIV00000032736      
HANSEN51943    ,1-Dec-2014,26-Dec-2014,30.00,EPIV00000034806      
HANSEN51943    ,1-Oct-2014,26-Oct-2014,30.00,EPIV00000030700      
HANSEN51943    ,1-Sep-2014,26-Sep-2014,30.00,EPIV00000028706      
HANSEN51943    ,1-Aug-2014,26-Aug-2014,30.00,EPIV00000026759      
HANSEN52291    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151876      
HANSEN52881    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148170      
HANSEN53313    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151435      
HANSEN53670    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149654      
HANSEN53836    ,13-Jul-2017,1-Jan-1900,-15.00,PYMNT00037996        
HANSEN53963    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151888      
HANSEN54192    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147462      
HANSEN54214    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147936      
HANSEN56440    ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000141853      
HANSEN56440    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147720      
HANSEN56951    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150627      
HANSEN57217    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148169      
HANSEN57217    ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000142288      
HANSEN57788    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150995      
HANSEN58038    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149259      
HANSEN58068    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147823      
HANSEN58644    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151647      
HANSEN58644    ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000145652      
HANSEN58644    ,1-May-2017,26-May-2017,30.00,EPIV00000139850      
HANSEN59042    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147740      
HANSEN59391    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150633      
HANSEN59852    ,10-Mar-2017,1-Jan-1900,-30.00,PYMNT00034204        
HANSEN59852    ,29-Mar-2017,1-Jan-1900,-180.00,PYMNT00034896        
HANSEN60715    ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000143330      
HANSEN60715    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149250      
HANSEN61289    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150796      
HANSEN61440    ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000150768      
HANSEN7513     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148875      
HANSON2450     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152309      
HANSON55325    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152707      
HANSON61253    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150445      
HARBRAUGH5705  ,1-Nov-2014,25-Nov-2014,25.00,EPIV00000033530      
HARBRAUGH5705  ,1-Dec-2014,25-Dec-2014,25.00,EPIV00000035612      
HARBRAUGH5705  ,1-Oct-2014,25-Oct-2014,25.00,EPIV00000031485      
HARDEE1579     ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000148120      
HARDEE1579     ,1-Jun-2017,25-Jun-2017,30.00,EPIV00000142240      
HARDIN58357    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152891      
HARDING52237   ,1-Aug-2015,26-Aug-2015,30.00,EPIV00000052516      
HARDING52237   ,1-Jul-2015,26-Jul-2015,30.00,EPIV00000049967      
HARDING56366   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148166      
HARDING56696   ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000144646      
HARDING56696   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150619      
HARDING61250   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151863      
HARDMAN51830   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149949      
HARDMAN55500   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149770      
HARDMAN59655   ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000153259      
HARDMAN59655   ,1-Jun-2017,26-Jun-2017,31.50,EPIV00000147207      
HARDWICK51502  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153123      
HARDY56521     ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000149874      
HARDY57063     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151682      
HARDY57663     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152812      
HARDY57663     ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000146773      
HARDY8201      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152114      
HARKER54982    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150777      
HARKER9914     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150247      
HARMAN58742    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152914      
HARMAN58742    ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000146873      
HARMAN58742    ,1-May-2017,26-May-2017,30.00,EPIV00000141018      
HARMON1922     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149301      
HARMON55093    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151167      
HARMSTON58160  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150818      
HARO2121       ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152810      
HARO2121       ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000146771      
HAROLDSEN60940 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153102      
HARPER1587     ,2-May-2017,1-Jan-1900,-30.00,WEBPMT0000100089     
HARPER56140    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152742      
HARPER56140    ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000146704      
HARPER9866     ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000144153      
HARPER9866     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150107      
HARRAH55913    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153253      
HARRELL55571   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150144      
HARRELSON53726 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149138      
